first_name,last_name,customer_id,transaction_id,transaction_datetime,amount,vendor,transaction_type,next_transaction_date,likelihood_prediction
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,5c6edc67-e21d-479f-bb72-2720cf790527,2026-06-22,413.88,United Airlines,Debit,,0.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,0fd0ce1f-9604-4b94-93f0-a8a43e538025,2026-07-07,49.38,Starbucks,Debit,2026-10-12,97.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,4af6fdf7-9f92-430d-971f-6c116ed3261b,2026-07-18,168.18,American Airlines,Credit,2026-08-17,30.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,0c028e51-9284-48c0-ada5-0033dfec0443,2026-07-24,31.24,Subway,Credit,2026-08-04,11.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,e22a2b0a-fa07-47a8-830f-3c48d19bc8dd,2026-08-04,40.82,Subway,Credit,2026-12-17,135.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,01e602da-616c-40ac-a52a-5977d5954ef1,2026-08-17,319.93,American Airlines,Debit,2026-11-08,83.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,4c890f2c-d567-4f62-8eff-75adafb757fe,2026-09-01,68.01,Panera Bread,Debit,2027-01-20,141.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,348ba06c-e369-42ee-8e54-128d2af9bbc0,2026-09-10,89.42,Chipotle,Debit,2026-11-24,75.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,16181f1e-34fb-45af-b9b7-2042787fa3a4,2026-09-19,384.32,Walmart,Debit,2027-05-04,227.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,d395c10c-938b-44f2-8ac2-fbbd2bed8f01,2026-09-30,8.11,Chick-Fil-A,Debit,2026-12-05,66.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,e578e6d0-6ffc-4364-9c6e-40d735ca3d67,2026-10-12,8.97,Starbucks,Credit,2026-12-10,59.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,739e6642-fca4-4b08-b8bd-2fcac4eb95ff,2026-10-27,266.04,Costco,Debit,2027-11-13,382.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,6d1765be-af01-412c-ab92-b8c3d22e258c,2026-11-08,433.76,American Airlines,Credit,2026-11-19,11.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,584f1e82-38d4-4d17-a5a8-1f42d453e9c4,2026-11-13,19.3,CVS Pharmacy,Credit,2027-03-25,132.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,becd3d9e-04e5-4f4d-8f01-8becb1ed8973,2026-11-19,258.43,American Airlines,Credit,2027-01-31,73.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,5aee184d-afdd-46fe-ad57-84792cd24b84,2026-11-24,64.17,Chipotle,Debit,2026-12-31,37.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,4d78fb4a-ba11-4c73-afde-fba7460191e5,2026-12-05,50.71,Chick-Fil-A,Debit,2027-01-11,37.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,a8abfaad-586e-48ac-a9a7-186f3cc0cb5f,2026-12-10,63.27,Starbucks,Debit,2027-02-13,65.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,5a78c574-0f46-42c8-b4ad-a34c7d5918c3,2026-12-17,69.71,Subway,Debit,2027-02-05,50.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,f3d57e4e-8f28-4e2c-ba4b-cb83d49ac181,2026-12-31,59.49,Chipotle,Debit,2027-03-11,70.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,2ea7e63e-e82d-42f8-92aa-c1e95541a367,2027-01-11,81.45,Chick-Fil-A,Credit,2027-02-28,48.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,e307283b-459c-4e5f-957e-ba2f561b542e,2027-01-20,40.21,Panera Bread,Debit,2027-01-25,5.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,92fa6d02-7895-468c-8989-c19979003979,2027-01-25,40.41,Panera Bread,Debit,2027-06-12,138.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,1b8d9e4d-da68-4dce-90f0-4a09ff6a340b,2027-01-31,469.65,American Airlines,Debit,2027-04-23,82.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,5a50233d-77ca-4940-8343-4c4e34f47777,2027-02-05,78.82,Subway,Debit,,0.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,e997efa7-fb0f-44fa-b378-e24635fc474c,2027-02-13,53.64,Starbucks,Debit,2027-08-04,172.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,88167202-2858-4a40-b31f-9e17516c0ecf,2027-02-28,84.62,Chick-Fil-A,Credit,2027-04-10,41.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,51f8f917-eb04-4b32-9a79-2bb174a1a704,2027-03-11,5.75,Chipotle,Debit,,0.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,be7bd8b1-6ba9-424e-9226-7400a96a62ac,2027-03-25,24.81,CVS Pharmacy,Credit,2027-10-10,199.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,1a8c3bc6-3e77-4b8f-a912-69516eca7e87,2027-04-01,392.99,Delta Airlines,Credit,2027-05-28,57.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,bf9fcfba-6578-4ffd-a070-4925484fc208,2027-04-10,21.51,Chick-Fil-A,Credit,2027-08-19,131.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,55da9d1b-3e9b-49bd-9913-11cf4acc3045,2027-04-23,383.43,American Airlines,Credit,2027-05-16,23.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,395b46be-72e0-4724-a314-6389b8adb1c6,2027-05-04,357.93,Walmart,Credit,2027-06-19,46.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,717a166e-6a67-4d3f-9329-dcb41628fdc8,2027-05-16,412.18,American Airlines,Debit,,0.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,2bc41dc8-be36-4121-825a-d8f665714d91,2027-05-28,166.78,Delta Airlines,Credit,2027-07-14,47.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,720a3aac-0cbf-4de4-a599-178fd4e40075,2027-06-12,19.39,Panera Bread,Debit,2027-10-21,131.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,f0530ee3-f7c0-4420-a8dc-738d6a1283d3,2027-06-19,439.18,Walmart,Credit,2027-07-02,13.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,3a2d0f1a-bea3-49c9-9e6b-af9633037b69,2027-07-02,225.42,Walmart,Credit,,0.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,f9d6621a-da40-42a5-a62f-d587a3b8dde4,2027-07-14,362.13,Delta Airlines,Credit,2027-07-19,5.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,017dbad7-3fb1-4b47-8d65-3a6a520d7155,2027-07-19,208.41,Delta Airlines,Debit,2027-07-24,5.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,e00abfd5-713a-4675-8c9d-f5c185364ea7,2027-07-24,162.0,Delta Airlines,Credit,2027-08-12,19.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,753582e7-9800-4a2a-8d8b-a990bff1b189,2027-08-04,50.63,Starbucks,Debit,2027-09-28,55.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,2bf195e0-5f2a-44ef-be9d-05a92afbc69c,2027-08-12,450.29,Delta Airlines,Debit,2028-01-19,160.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,a7415fff-1cd7-4303-aff1-a369b60d6051,2027-08-19,80.67,Chick-Fil-A,Credit,2027-08-31,12.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,6df79846-91d8-488d-8781-7f51523c0906,2027-08-31,73.51,Chick-Fil-A,Credit,2027-09-15,15.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,8c0e9213-6182-41d8-b8c9-9d0c951c5464,2027-09-15,46.66,Chick-Fil-A,Credit,2027-11-02,48.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,9aef471d-42a5-4f94-b4b8-a61be014afc7,2027-09-28,78.08,Starbucks,Debit,2027-12-11,74.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,7b5b0f15-1ed4-4640-9ef5-f5be57e30c03,2027-10-10,23.96,CVS Pharmacy,Debit,,0.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,9220823a-922e-4aee-b8f0-4fa4e5349560,2027-10-21,91.36,Panera Bread,Debit,2027-10-27,6.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,9fda9a54-8dbb-4171-b81c-6806ee4ad787,2027-10-27,70.18,Panera Bread,Debit,2027-11-28,32.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,2be8af05-37b1-4504-a1dc-acb93cd434c0,2027-11-02,95.49,Chick-Fil-A,Debit,,0.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,d5e90acf-1859-4315-bf50-f5f3dbeb1d28,2027-11-13,124.29,Costco,Debit,2028-01-08,56.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,9dee2242-ca11-4fc4-bded-cf6c9a7239a9,2027-11-28,29.45,Panera Bread,Credit,,0.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,3b840f70-5963-4c6e-b092-31116525c492,2027-12-11,12.42,Starbucks,Debit,2027-12-18,7.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,62f89e24-377b-435d-a6dd-80601d7530c4,2027-12-18,76.93,Starbucks,Credit,2027-12-29,11.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,caf06e78-d014-49da-819e-3c465bb72d6e,2027-12-29,26.28,Starbucks,Debit,,0.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,f3632ffd-448a-4765-b384-8473461e5849,2028-01-08,370.38,Costco,Debit,,0.0
Miranda,Williams,925a1d6e-0c5f-4c7d-b2db-68efab46b90d,b6a9711d-15ef-4d25-84e0-8586b1a7185f,2028-01-19,130.34,Delta Airlines,Debit,,0.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,04083cfa-5225-4947-b26e-a12a9a966e50,2024-01-16,108.76,Amazon,Debit,2024-01-22,6.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,ac102bd0-b765-4935-8aea-31797ea58b81,2024-01-22,143.23,Amazon,Debit,2024-01-28,6.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,8882b472-c182-481f-a9ec-2a7b86ea6bb8,2024-01-28,276.06,Amazon,Debit,2024-02-10,13.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,bddd7e0a-004d-46af-9ab0-def2497b4f27,2024-02-10,269.21,Amazon,Debit,2024-02-21,11.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,a4550970-bc66-4fcc-b276-9f0f6911a7dc,2024-02-21,96.04,Amazon,Credit,2024-02-29,8.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,41fc0944-1392-4eb5-ac41-a692f7ab4b44,2024-02-29,178.36,Amazon,Debit,2024-03-12,12.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,9248a256-348f-44aa-809a-0b11946f945f,2024-03-12,204.15,Amazon,Debit,2024-03-20,8.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,21b12d48-785d-4487-a238-afdb364c35e8,2024-03-20,170.9,Amazon,Debit,2024-03-30,10.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,bfc835d4-5fd5-443b-ac45-aa353ba27683,2024-03-30,404.16,Amazon,Credit,2024-04-11,12.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,e3247f0a-98d7-41b9-abef-8fdee3eff0fd,2024-04-11,408.3,Amazon,Debit,2024-04-25,14.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,12516bc1-34ed-43ef-9012-986855522333,2024-04-25,262.04,Amazon,Debit,2024-05-09,14.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,a4ead0d4-6dbd-46e8-9ab2-84bf899a3a8e,2024-05-09,139.07,Amazon,Credit,2024-05-20,11.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,e8f0f232-e87c-4f37-b701-851e739bad30,2024-05-20,115.85,Amazon,Debit,2024-05-29,9.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,9cf92109-5935-42be-be04-119efd9e1b1a,2024-05-29,472.07,Amazon,Debit,2024-06-07,9.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,8cb04067-e99e-49b4-b07e-c14f16517db0,2024-06-07,288.64,Amazon,Debit,2024-06-20,13.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,718f7c76-f057-4b76-a3f6-d05993dba233,2024-06-20,261.19,Amazon,Debit,2024-06-29,9.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,222cad21-87a0-4b1f-8912-e09893489cd9,2024-06-29,170.69,Amazon,Debit,2024-07-07,8.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,e9cd3773-e924-4202-ab52-a8eae940c136,2024-07-07,401.67,Amazon,Debit,2024-07-17,10.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,9d19f602-673b-4823-846c-d661ab70e6da,2024-07-17,440.37,Amazon,Credit,2024-07-22,5.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,680f10ab-4e53-45db-b9c2-a016b2189d77,2024-07-22,407.73,Amazon,Credit,2024-08-05,14.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,4284dec1-6ed8-4b51-8a1a-874dbf206704,2024-08-05,162.88,Amazon,Debit,2024-08-19,14.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,6dff64e3-021b-4c4b-9111-0a3bf340c740,2024-08-19,322.07,Amazon,Credit,2024-08-30,11.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,d5bc8631-91ab-4f29-ba5d-c2c15fbfcedd,2024-08-30,172.71,Amazon,Credit,2024-09-06,7.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,d64c38ff-49cb-4671-937e-3b7673e07bea,2024-09-06,136.21,Amazon,Credit,2024-09-17,11.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,884a32ba-67bf-4ce4-a38a-9527a6b3ec8e,2024-09-17,195.74,Amazon,Debit,2024-09-29,12.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,984295e1-06a5-4558-97e3-a3e0eccf1fbf,2024-09-29,416.82,Amazon,Debit,2024-10-09,10.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,fe98eaee-2075-457e-8f48-0369d851698b,2024-10-09,418.12,Amazon,Credit,2024-10-15,6.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,df3c894d-cf4f-48b5-999c-d646915e25d0,2024-10-15,90.71,Amazon,Debit,2024-10-21,6.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,7f20d4ca-e7bc-4ef7-bb1f-a2deff0e5ff3,2024-10-21,202.91,Amazon,Credit,2024-11-03,13.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,d3fbba6b-0a42-4b86-aee5-8e20cd53416a,2024-11-03,233.23,Amazon,Credit,2024-11-16,13.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,00b8316f-c73d-4c14-86c8-25e6348acbed,2024-11-16,214.6,Amazon,Debit,2024-12-01,15.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,e6423d30-a79a-40d3-9c71-059909e287f5,2024-12-01,131.55,Amazon,Debit,2024-12-11,10.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,a6f6befb-029f-465d-ba93-b8882e025d43,2024-12-11,354.04,Amazon,Debit,2024-12-26,15.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,3cb48772-0614-4642-bb6b-2c3fe7867ab9,2024-12-26,77.49,Amazon,Debit,2025-01-01,6.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,2891c552-14ae-4dca-a068-08e3b995468c,2025-01-01,481.68,Amazon,Debit,2025-01-13,12.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,93c21dd1-e690-4a66-a967-05e6e5589c61,2025-01-13,74.2,Amazon,Credit,2025-01-20,7.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,e5e6888e-4b4d-4cc2-980a-5d3eb5d93085,2025-01-20,459.68,Amazon,Credit,2025-01-29,9.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,faae53ea-539a-44b2-adaa-e359d57b781f,2025-01-29,139.37,Amazon,Debit,2025-02-09,11.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,42c4770c-2eb2-4a5b-9eef-3ec3f7d7a279,2025-02-09,189.9,Amazon,Credit,2025-02-14,5.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,59195a39-9bbc-431f-9574-89e2f547451c,2025-02-14,305.61,Amazon,Credit,2025-02-23,9.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,24315b66-a7dc-4e67-ade7-912075554b80,2025-02-23,77.08,Amazon,Credit,2025-03-10,15.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,2ef0c801-9c6f-437d-bd45-14ef2c27848a,2025-03-10,242.49,Amazon,Debit,2025-03-19,9.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,570f6339-ed12-44c7-b652-3fa7fcdaa2c0,2025-03-19,230.52,Amazon,Debit,2025-04-02,14.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,83778541-eec4-439b-b19d-9cc1c0963710,2025-04-02,328.72,Amazon,Debit,2025-04-08,6.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,8bc3f25a-f207-4638-85d4-ad560b7c24f4,2025-04-08,338.59,Amazon,Debit,2025-04-22,14.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,37741838-2e4e-4787-a0ce-b1f2db8d4187,2025-04-22,261.79,Amazon,Credit,2025-05-03,11.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,885991c4-aff1-4f41-ac9d-2d027379c873,2025-05-03,350.03,Amazon,Debit,2025-05-15,12.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,1784cfbb-7802-4275-87f3-d4749829438e,2025-05-15,497.79,Amazon,Debit,2025-05-24,9.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,ec51984f-87ee-4630-ae0d-13198ff3cccb,2025-05-24,301.17,Amazon,Credit,2025-06-05,12.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,f0bc35b9-90c1-42a1-96f9-3d0dcdd442ae,2025-06-05,480.62,Amazon,Credit,2025-06-14,9.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,805a5e89-b2cf-429f-a8c3-ed75c8ede5a2,2025-06-14,109.92,Amazon,Debit,2025-06-22,8.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,d4bf31df-c165-4311-bcd5-01a15afdcf98,2025-06-22,447.8,Amazon,Credit,2025-07-06,14.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,c41ec289-6909-47cc-a334-37f0b1e0fa16,2025-07-06,493.12,Amazon,Credit,2025-07-13,7.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,43c130e2-6e3d-4c7f-ac62-f2ec8d416547,2025-07-13,173.71,Amazon,Debit,2025-07-22,9.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,8bdfd347-9f0c-4964-8235-698dd81fdc77,2025-07-22,71.9,Amazon,Credit,2025-08-04,13.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,c417ab74-6acd-42b4-84df-d820754bb074,2025-08-04,269.72,Amazon,Debit,2025-08-13,9.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,8e0928f9-a1e5-46e7-9a25-a14f07a9a3dd,2025-08-13,468.86,Amazon,Debit,2025-08-19,6.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,d6c602ea-5aed-4326-8dd8-4c9e6e3e80c9,2025-08-19,488.84,Amazon,Debit,2025-08-26,7.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,9ee175c3-16f1-4e36-b8c2-4cad04a4c21a,2025-08-26,131.27,Amazon,Credit,2025-09-10,15.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,dba9ece4-07d7-4c92-a013-8ed841c46f6c,2025-09-10,286.85,Amazon,Debit,2025-09-17,7.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,270864b7-42ef-4a88-91f3-4b217882c091,2025-09-17,370.08,Amazon,Debit,2025-09-29,12.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,977f99f0-a717-404f-85c0-4abeedcd67b9,2025-09-29,326.61,Amazon,Debit,2025-10-04,5.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,c9c807bb-0693-461f-b6a6-d9ed60d8dcad,2025-10-04,276.03,Amazon,Credit,2025-10-12,8.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,f5a3de75-ab55-4d9f-84d2-243aae15b789,2025-10-12,81.87,Amazon,Debit,,0.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,2bcdf74b-fd7b-4046-9ac9-a9ca8ecffc98,2025-10-21,193.76,United Airlines,Debit,2025-11-04,14.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,c3dcc289-ecbe-467e-b443-577a3c685af7,2025-11-04,300.99,United Airlines,Credit,2025-11-16,12.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,371cb324-9c48-4d2d-ad9c-2ba25405b85a,2025-11-16,361.4,United Airlines,Credit,2025-11-29,13.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,590c71b2-0ee7-4876-9cb6-8aa8efe9251e,2025-11-29,304.16,United Airlines,Credit,2025-12-08,9.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,23d311a1-848d-49fa-b021-ab076bc17b5a,2025-12-08,338.26,United Airlines,Credit,2025-12-13,5.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,3e581709-d6a0-411d-8c62-c813c1e46058,2025-12-13,106.59,United Airlines,Credit,2025-12-18,5.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,cf42b606-d9d4-4a69-8a7e-d7dab853c692,2025-12-18,453.65,United Airlines,Debit,2025-12-24,6.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,8cd2d46e-d899-4cdd-9456-025a01ed3833,2025-12-24,121.3,United Airlines,Credit,2026-01-07,14.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,f73147e6-ee36-4ac6-b02d-e1dad0bc0799,2026-01-07,301.01,United Airlines,Debit,2026-01-13,6.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,951d8890-0638-45c9-86d0-897ffd8d0041,2026-01-13,135.97,United Airlines,Credit,2026-01-19,6.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,04d41694-2853-4ffa-bb54-d2a8d1e716b0,2026-01-19,438.66,United Airlines,Debit,2026-02-03,15.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,2ab629be-6e37-4588-9beb-2ef5f1691030,2026-02-03,227.31,United Airlines,Credit,2026-02-17,14.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,cec767d1-6e63-470f-8184-b29590d7b1c3,2026-02-17,176.1,United Airlines,Debit,2026-02-24,7.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,384f7827-8869-406c-b5ac-1b6623234129,2026-02-24,217.3,United Airlines,Debit,2026-03-01,5.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,6c3890ea-38b0-4ef1-8efa-af8e9067deae,2026-03-01,379.33,United Airlines,Debit,2026-03-14,13.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,caa2c695-6e17-449a-9f8e-f7813b917703,2026-03-14,446.65,United Airlines,Debit,2026-03-25,11.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,3639b22c-9105-4c68-95eb-6b6d14552293,2026-03-25,131.02,United Airlines,Credit,2026-04-06,12.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,f197dd2b-ba60-491c-b4c6-11fd3bf8a47a,2026-04-06,299.86,United Airlines,Credit,2026-04-19,13.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,70430bd2-06fc-4c42-9154-1399a8a276a6,2026-04-19,473.81,United Airlines,Credit,2026-05-04,15.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,c8dd9095-9c8f-420b-9247-f49029d8f1eb,2026-05-04,439.51,United Airlines,Debit,2026-05-19,15.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,0d0ee040-6f23-4357-b063-8ecdcfdaa87a,2026-05-19,281.0,United Airlines,Credit,2026-05-28,9.0
Tammy,Thompson,965c68f4-925f-4c06-9d3c-75ca5a20df5c,6013726d-c51a-46b2-8a9b-bdc688ed414a,2026-05-28,401.44,United Airlines,Debit,2026-06-09,12.0
